node_id,day,tilt_deg,displacement_mm,strain_microstrain,vibration_mms,risk_score_reference,status_reference,tilt_deg_slope,tilt_deg_accel,tilt_deg_std,tilt_deg_anomaly_score,displacement_mm_slope,displacement_mm_accel,displacement_mm_std,displacement_mm_anomaly_score,strain_microstrain_slope,strain_microstrain_accel,strain_microstrain_std,strain_microstrain_anomaly_score,vibration_mms_slope,vibration_mms_accel,vibration_mms_std,vibration_mms_anomaly_score,predicted_risk_score,predicted_risk_band
Node01,26,0.386,1.534,30.91,1.111,19.7,NORMAL,-0.011071428571428567,0.014607142857142855,0.08054339262309539,0.012219931239321814,0.021535714285714287,0.012892857142857128,0.14113991706982187,0.013445752972913436,0.44714285714285723,0.015714285714285736,2.540058117070403,0.014934611126045695,0.01782142857142858,0.023357142857142858,0.09640168937464585,0.03425687606613339,16.41493825083448,NORMAL
Node01,27,0.125,1.128,30.29,0.949,16.5,NORMAL,-0.033607142857142856,-0.02253571428571429,0.11600985179839561,0.02723636670158494,-0.03921428571428572,-0.06075000000000001,0.1656909055756417,0.06926657091722284,-0.1924999999999999,-0.6396428571428572,1.320652796734937,0.03213349386596692,0.015964285714285712,-0.0018571428571428662,0.09711823917757352,0.006473354021956708,18.068381340243505,NORMAL
Node01,28,0.404,1.405,23.69,0.834,16.2,NORMAL,-0.019678571428571427,0.013928571428571429,0.12063996021219503,0.01062578291150151,-0.028821428571428585,0.010392857142857138,0.16218302418358513,0.011335533103092163,-0.5707142857142854,-0.3782142857142855,2.5305580035881032,0.04737653472633929,0.004928571428571417,-0.011035714285714295,0.10984447880439654,0.018059647002598007,16.950199677488772,NORMAL
Node01,29,0.381,1.306,28.01,0.885,17.3,NORMAL,-0.0021785714285714264,0.0175,0.11859173664298875,0.007359382876728228,-0.007499999999999999,0.021321428571428585,0.1320364307591623,0.013888730673923998,-0.5174999999999995,0.05321428571428588,2.4968275108720697,0.006840026051916787,-0.024678571428571428,-0.029607142857142846,0.09332916657365656,0.016804577434615435,15.87147881679268,NORMAL
Node01,30,0.168,1.626,28.26,1.001,17.6,NORMAL,-0.0007499999999999987,0.0014285714285714277,0.11635413922283004,0.010425771263567092,0.01682142857142855,0.02432142857142855,0.16530073603385237,0.02138149951780266,-0.5178571428571425,-0.0003571428571429447,2.4969209610466816,0.005612285614586257,-0.014321428571428572,0.010357142857142856,0.09236238154037348,0.006013600954228033,15.940000727312624,NORMAL
Node01,31,0.276,1.74,26.07,1.098,18.1,NORMAL,0.002250000000000002,0.003000000000000001,0.11585458866305519,0.007761633696859836,0.04174999999999999,0.02492857142857144,0.2035123723862648,0.03565233118003063,-0.7721428571428569,-0.25428571428571445,2.679656161311959,0.025571754163401236,-0.002964285714285701,0.011357142857142871,0.10415213231934654,0.009692720240380443,16.73119561107716,NORMAL
Node01,32,0.261,1.479,29.42,0.842,17.5,NORMAL,-0.011035714285714284,-0.013285714285714286,0.11069391517668377,0.008423477153978535,0.04571428571428572,0.003964285714285733,0.20361623567036946,0.024062018521440107,-0.2978571428571426,0.4742857142857143,2.5178344814920766,0.011534040933577728,-0.012214285714285709,-0.009250000000000008,0.11479837397222432,0.015643363033153827,16.219687483486,NORMAL
Node01,33,0.284,1.604,30.82,1.004,19.0,NORMAL,0.0030714285714285683,0.014107142857142853,0.10165909417544222,0.007792228321002117,0.07178571428571431,0.026071428571428593,0.20950633585146006,0.03447369383505495,0.3967857142857144,0.694642857142857,2.5012263658720157,0.026481892523251466,0.01407142857142858,0.026285714285714287,0.09710083124552246,0.017621657183957418,16.831232204618843,NORMAL
Node01,34,0.409,1.431,26.75,1.121,18.2,NORMAL,-0.00307142857142858,-0.006142857142857148,0.08949008990092808,0.010412961453342267,0.018821428571428583,-0.05296428571428573,0.1499844436377764,0.03703925018121833,0.5699999999999997,0.17321428571428532,2.3320724484376347,0.014763346786037303,0.03357142857142858,0.019499999999999997,0.117900684597552,0.13990928720865378,18.212923338365403,NORMAL
Node01,35,0.16,1.385,31.2,0.94,17.6,NORMAL,-0.006178571428571434,-0.0031071428571428543,0.09497017075552372,0.01094292393180825,-0.010321428571428561,-0.029142857142857144,0.15255319134805467,0.01854210051711614,0.4035714285714282,-0.16642857142857154,1.94217845288664,0.028104731391927734,0.011107142857142855,-0.02246428571428572,0.10356456463298173,0.01240928913781616,16.54795328325114,NORMAL
Node01,36,0.102,1.253,33.36,1.193,18.5,NORMAL,-0.010071428571428577,-0.0038928571428571423,0.10231068463496952,0.014913212188588506,-0.06703571428571428,-0.05671428571428572,0.16516744750187828,0.042409838793876,0.8174999999999997,0.4139285714285715,2.5932118345880686,0.05585995696164802,0.01925000000000001,0.008142857142857155,0.11861542499868666,0.059865292371749534,18.469207365440703,NORMAL
Node01,37,0.123,1.402,25.97,0.915,15.8,NORMAL,-0.03217857142857143,-0.022107142857142853,0.10859974568066336,0.02502682219735147,-0.060178571428571456,0.0068571428571428256,0.15884673655535303,0.011837989940690075,0.2842857142857139,-0.5332142857142858,2.8901260476713766,0.03254364641235481,0.0031785714285714273,-0.016071428571428584,0.12614466374157962,0.019330185547330226,16.966064101515634,NORMAL
Node01,38,0.534,1.604,30.03,1.039,20.1,NORMAL,0.006785714285714292,0.03896428571428572,0.15873757919163015,0.06547532707560941,-0.007392857142857161,0.0527857142857143,0.12514182430537046,0.029823117042210242,-0.045000000000000186,-0.3292857142857141,2.5718087020616442,0.007066674995833282,0.01732142857142857,0.014142857142857145,0.12165485917917444,0.02217845499185107,17.76633759111486,NORMAL
Node01,39,0.174,1.635,28.95,1.042,18.0,NORMAL,-0.004178571428571422,-0.010964285714285715,0.16269442581255264,0.01480725397928072,0.016285714285714275,0.023678571428571438,0.14347689377603304,0.020741583392613606,-0.15285714285714289,-0.10785714285714271,2.5849159514751103,0.005221544747817092,-0.002678571428571427,-0.019999999999999997,0.09729630737377155,0.0109479675545201,16.091079600954163,NORMAL
Node01,40,0.388,1.479,30.48,0.992,19.0,NORMAL,0.014178571428571433,0.018357142857142857,0.17033789948217634,0.0193490989264751,0.035535714285714295,0.01925000000000002,0.1318229331879917,0.017800779692841683,0.1200000000000001,0.272857142857143,2.560877825686973,0.011691352089570143,-0.012035714285714285,-0.009357142857142859,0.09806266218232972,0.005167521913303845,16.235683973776663,NORMAL
Node01,41,0.336,1.539,27.13,1.076,18.1,NORMAL,0.041107142857142856,0.026928571428571423,0.16246215676566772,0.025763488110319494,0.040964285714285724,0.0054285714285714284,0.134755333846197,0.021676746370313808,-0.5353571428571428,-0.6553571428571429,2.495204925261174,0.0169310540011056,0.0047500000000000086,0.016785714285714293,0.09278546684229627,0.008219134348469746,16.6541356471535,NORMAL
Node01,42,0.343,1.537,31.4,1.148,19.7,NORMAL,0.035821428571428574,-0.0052857142857142825,0.15844316992296673,0.018848630060392797,0.035750000000000004,-0.00521428571428572,0.13077552559725425,0.019277203180790084,-0.11107142857142868,0.42428571428571404,2.517774905782977,0.017697587032312105,0.004999999999999989,0.00024999999999998027,0.09315833935014187,0.019307380455321262,16.58773820426111,NORMAL
Node01,43,0.268,1.535,29.4,0.926,18.0,NORMAL,0.007678571428571433,-0.02814285714285714,0.13738735645715627,0.014391861725023497,0.006035714285714271,-0.029714285714285735,0.07700432888264575,0.035082113805927496,0.40035714285714263,0.5114285714285713,1.9075763730576083,0.021008094373188076,0.01017857142857143,0.00517857142857144,0.08267348282191066,0.008701943958352578,16.75914358434935,NORMAL
Node01,44,0.047,1.544,30.46,1.099,17.8,NORMAL,-0.04707142857142858,-0.05475000000000001,0.15627951149874292,0.07701550745475137,-0.011500000000000019,-0.01753571428571429,0.05108396449544054,0.030045128811760777,0.11107142857142842,-0.2892857142857142,1.3809382593695045,0.02128992113412174,0.0037142857142857177,-0.0064642857142857115,0.0724499827467198,0.016607609852053475,18.356994441879863,NORMAL
Node01,45,0.109,1.861,27.31,1.044,17.8,NORMAL,-0.033749999999999995,0.013321428571428581,0.12990179440822283,0.03061817270395641,0.02871428571428571,0.04021428571428573,0.12802213350302621,0.07935456724813375,-0.09607142857142861,-0.20714285714285702,1.6304074863139497,0.009398360126786976,0.0024999999999999983,-0.0012142857142857194,0.07239409341862607,0.008112364420041861,17.81013878756233,NORMAL
Node01,46,0.362,1.291,31.39,1.148,19.1,NORMAL,-0.02957142857142858,0.004178571428571417,0.13387271851241672,0.01508743039231087,0.003107142857142848,-0.025607142857142863,0.167734342112191,0.024220148081337503,0.07678571428571436,0.172857142857143,1.7946003667085544,0.025737198503009377,0.01267857142857142,0.01017857142857142,0.08172806244171082,0.038949333615061525,17.05231018715112,NORMAL
Node01,47,0.029,1.33,30.5,0.962,16.7,NORMAL,-0.037214285714285714,-0.007642857142857135,0.14690229989447312,0.047911144030895844,-0.028321428571428553,-0.0314285714285714,0.18541472176615062,0.02104303479076122,0.285714285714286,0.20892857142857163,1.7961519715107368,0.017288703975531592,-0.00800000000000001,-0.020678571428571428,0.08664074703982555,0.008657359312782997,17.22014194470556,NORMAL
Node01,48,0.034,1.262,23.79,1.145,15.0,NORMAL,-0.03892857142857143,-0.0017142857142857168,0.14923327855599577,0.050090318636314114,-0.053142857142857124,-0.02482142857142857,0.20867678356731495,0.018282722536452235,-0.7035714285714284,-0.9892857142857143,2.762567818603003,0.16707717612673056,0.0040000000000000036,0.012000000000000014,0.09279342135959338,0.01862796969388961,21.163785583954343,NORMAL
Node01,49,0.0,1.221,33.2,1.276,18.1,NORMAL,-0.03250000000000001,0.006428571428571422,0.1390344253362146,0.047722217084239626,-0.07274999999999998,-0.019607142857142858,0.22761182495016125,0.028567094355818754,0.044642857142857525,0.7482142857142859,3.070422648121142,0.09839049240962584,0.03785714285714286,0.033857142857142856,0.11995376093272257,0.34387949430767767,23.717388399577608,NORMAL
Node01,50,0.476,1.5,29.31,0.945,18.9,NORMAL,0.02646428571428571,0.05896428571428572,0.1889003264511031,0.09145824485633704,-0.051464285714285705,0.021285714285714276,0.22541918623712914,0.013506554413986658,0.026071428571428586,-0.01857142857142894,3.070785536230724,0.011197354531808399,-3.5714285714285744e-05,-0.037892857142857145,0.11588335679014646,0.028311325785898993,18.265701469465135,NORMAL
Node01,51,0.131,1.063,30.67,1.025,16.7,NORMAL,0.009464285714285715,-0.016999999999999994,0.18379154859060665,0.038050279422372484,-0.07446428571428572,-0.023000000000000013,0.2560556115192092,0.061205108840221054,0.30785714285714316,0.2817857142857146,3.083605650780238,0.023125452423962238,-0.00532142857142858,-0.005285714285714295,0.11811213396800598,0.008719113738107322,17.9717584250971,NORMAL
Node01,52,0.0,1.332,31.42,1.087,17.2,NORMAL,-0.015714285714285715,-0.025178571428571432,0.19349061746663335,0.05790495764530406,-0.006178571428571422,0.0682857142857143,0.13191014257548855,0.029099692807639115,0.21250000000000022,-0.09535714285714295,2.99767687829537,0.029439050089269527,-0.009178571428571428,-0.003857142857142848,0.11717223789504636,0.01796700761863574,18.074720016531565,NORMAL
Node01,53,0.388,1.435,30.96,1.009,19.1,NORMAL,0.04071428571428572,0.05642857142857143,0.19848125736151895,0.06205122804926301,0.010607142857142855,0.01678571428571428,0.1436076002763881,0.011057471221522572,0.5039285714285716,0.29142857142857137,2.969676910436716,0.026375624948471718,-0.008071428571428587,0.0011071428571428413,0.11629334829276723,0.008226575362539467,17.594744850771967,NORMAL
Node01,54,0.418,1.673,30.35,1.169,20.2,NORMAL,0.05185714285714286,0.011142857142857142,0.2125423207157532,0.04211318800803545,0.053321428571428575,0.04271428571428572,0.20039413545263626,0.051079324169814276,0.6182142857142859,0.11428571428571432,2.9658259911066622,0.018126115533470884,-0.011428571428571436,-0.0033571428571428485,0.11223890336497162,0.031082907725234137,18.0178449524137,NORMAL
Node01,55,0.348,1.119,29.98,0.954,17.5,NORMAL,0.04232142857142857,-0.009535714285714286,0.20293336931355663,0.038958302826815595,0.014714285714285711,-0.03860714285714287,0.2179883133608423,0.05813469464478692,-0.26035714285714295,-0.8785714285714289,1.242972627365927,0.05992745235567118,-0.019071428571428573,-0.007642857142857137,0.1205983100252752,0.01571131111592392,18.957268235083166,NORMAL
Node01,56,0.344,1.332,33.17,1.091,19.5,NORMAL,0.016285714285714282,-0.02603571428571429,0.17099777219378648,0.01881168125181848,-0.001821428571428561,-0.01653571428571427,0.21230077495765073,0.019042138489933746,0.3260714285714288,0.5864285714285717,1.233500632153795,0.13865258019408092,0.013500000000000009,0.032571428571428584,0.08068250533211441,0.05954040450932309,20.179124267275398,NORMAL
Node01,57,0.309,1.381,31.78,0.912,18.5,NORMAL,0.04221428571428571,0.02592857142857143,0.15318880351974007,0.022806210059839745,0.02278571428571429,0.024607142857142852,0.20289722943964936,0.02116602704308292,0.20892857142857135,-0.11714285714285744,1.065707902444818,0.06432687285533642,-0.013785714285714271,-0.02728571428571428,0.08780796145702334,0.011203365927688438,17.81451460458053,NORMAL
Node01,58,0.353,1.482,34.27,0.928,19.8,NORMAL,0.029535714285714283,-0.012678571428571428,0.14040638297795577,0.017670147126933596,3.571428571427385e-05,-0.022750000000000017,0.1686938619144723,0.018749687496666022,0.4646428571428573,0.25571428571428595,1.5372579174497385,0.12478508944404483,-0.026749999999999986,-0.012964285714285715,0.09688628582494212,0.007932026740042593,19.132172732799646,NORMAL
Node01,59,0.212,1.052,29.71,1.02,16.8,NORMAL,-0.024892857142857144,-0.05442857142857142,0.06579368908800846,0.04221757262626352,-0.045321428571428575,-0.045357142857142846,0.2130515251786581,0.058659429478378815,0.210357142857143,-0.25428571428571434,1.715497984065658,0.011601746730271213,-0.01753571428571427,0.009214285714285717,0.09254085326929681,0.006665103472281461,17.703885589278773,NORMAL
Node01,60,0.549,1.521,29.17,1.145,20.0,NORMAL,0.004642857142857149,0.029535714285714294,0.10329154300881974,0.04759857447188274,-0.01571428571428573,0.029607142857142846,0.22087531496730176,0.016728597702907994,-0.10642857142857132,-0.31678571428571434,1.9232772130130489,0.0069821975673282615,-0.003678571428571424,0.013857142857142846,0.10524529171688124,0.021854346684999085,17.025935308420415,NORMAL
Node01,61,0.407,1.579,29.97,1.076,19.5,NORMAL,0.017500000000000005,0.012857142857142855,0.1023746620437471,0.010430651899625547,0.051035714285714275,0.06675,0.20104702127090754,0.06089152833646641,-0.3607142857142859,-0.25428571428571456,1.956484943293287,0.011622353011592998,0.0207857142857143,0.024464285714285723,0.0896827742657418,0.029566460688991002,17.23326897617062,NORMAL
Node01,62,0.204,1.679,29.81,0.966,18.3,NORMAL,-0.000999999999999997,-0.018500000000000003,0.11845915510660808,0.008546320521810351,0.05271428571428571,0.001678571428571432,0.2041402412441949,0.035234516981571644,-0.6714285714285719,-0.31071428571428605,1.974401657404569,0.020154393364145196,0.006071428571428573,-0.014714285714285727,0.08836046303959383,0.006934365863509859,16.569014854710016,NORMAL
Node01,63,0.302,1.38,30.11,0.914,17.9,NORMAL,-0.004428571428571429,-0.0034285714285714323,0.11926680774034086,0.007210448596579623,0.03278571428571427,-0.019928571428571434,0.20099206333537034,0.02759932268030336,-0.48821428571428627,0.18321428571428566,1.775034540240731,0.020745748033336717,0.004928571428571425,-0.0011428571428571477,0.08987372093268263,0.004910103680090405,16.361972442940466,NORMAL
Node01,64,0.393,1.232,32.95,1.002,19.1,NORMAL,-0.0016071428571428556,0.0028214285714285737,0.1205842917986063,0.008418744350821798,0.00228571428571428,-0.030499999999999992,0.21553919100048338,0.02900241664200498,-0.09000000000000023,0.398214285714286,1.9421539343630594,0.04855165514672028,-0.006035714285714291,-0.010964285714285716,0.08222877494266487,0.006022722920533177,17.145836258066726,NORMAL
Node01,65,0.366,1.141,31.22,0.933,18.0,NORMAL,0.0016071428571428567,0.003214285714285712,0.12081508893464307,0.007885361974705227,-0.018214285714285714,-0.020499999999999994,0.23617326166145378,0.03890463202543981,0.43678571428571417,0.5267857142857144,1.276597039006437,0.06966784886722736,-0.02532142857142857,-0.01928571428571428,0.08144323176298937,0.00871986946673622,17.915508642710765,NORMAL
Node01,66,0.423,1.397,33.0,0.967,19.6,NORMAL,-0.009678571428571436,-0.011285714285714293,0.10687019273510316,0.011513096889880746,-0.06053571428571427,-0.04232142857142855,0.1905517052690749,0.020899732388877556,0.6117857142857143,0.1750000000000001,1.5483432005426536,0.09415671347135271,-0.028000000000000004,-0.002678571428571433,0.08259712897120404,0.007370417840660854,18.232672304943527,NORMAL
Node01,67,0.306,1.525,26.47,1.011,17.5,NORMAL,0.00710714285714286,0.016785714285714296,0.07734769981496972,0.013947293375980718,-0.03446428571428572,0.02607142857142855,0.19091621198840084,0.013621954111368233,-0.10749999999999993,-0.7192857142857142,2.233113350928529,0.021859361012270446,-0.006214285714285732,0.021785714285714273,0.05412859467882722,0.026186682277429162,16.5364164108042,NORMAL
Node01,68,0.278,1.55,37.21,0.998,20.8,NORMAL,0.009285714285714288,0.002178571428571428,0.0748862629655959,0.015553406338815424,0.0024285714285714305,0.03689285714285715,0.18714292984367908,0.020148239040197434,0.5346428571428572,0.6421428571428571,3.3444901383789865,0.1573643950514988,0.00910714285714285,0.015321428571428583,0.03655784718054645,0.040400278410005215,20.352657564784774,NORMAL
Node01,69,0.513,1.498,29.46,1.064,19.6,NORMAL,0.012250000000000002,0.0029642857142857144,0.08263920434780393,0.045545731803468985,0.049071428571428585,0.04664285714285715,0.15416225218904916,0.0431946092691616,0.06500000000000002,-0.4696428571428572,3.3770965269563966,0.022298784557557398,0.01857142857142857,0.009464285714285718,0.05072615555256337,0.0354839861189134,18.100341437192004,NORMAL
Node01,70,0.178,1.371,31.68,0.916,17.8,NORMAL,-0.017714285714285714,-0.029964285714285714,0.10855106325289189,0.014367377676740513,0.04585714285714286,-0.003214285714285725,0.15428730157913653,0.027164081925672413,-0.11142857142857159,-0.1764285714285716,3.3219658551612397,0.034221620054405134,0.001250000000000005,-0.017321428571428564,0.05026880126830537,0.02003604106446202,17.071715706636645,NORMAL
